locusId	sysName	type	scaffoldId	begin	end	strand	name	desc
HGI48_RS12435	HGI48_RS12435	1	NZ_CP051429	2717647	2719059	-		MFS transporter
HGI48_RS12440	HGI48_RS12440	1	NZ_CP051429	2719212	2720111	+		helix-turn-helix domain-containing protein
HGI48_RS12445	HGI48_RS12445	1	NZ_CP051429	2720108	2722441	-		penicillin acylase family protein
HGI48_RS12450	HGI48_RS12450	1	NZ_CP051429	2722558	2723106	+		GNAT family N-acetyltransferase
HGI48_RS12455	HGI48_RS12455	1	NZ_CP051429	2723175	2723402	+		hypothetical protein
HGI48_RS12460	HGI48_RS12460	1	NZ_CP051429	2723632	2725197	-		transcriptional regulator TyrR
HGI48_RS12465	HGI48_RS12465	1	NZ_CP051429	2725315	2726874	-		M20/M25/M40 family metallo-hydrolase
HGI48_RS12470	HGI48_RS12470	1	NZ_CP051429	2727236	2728582	-		MFS transporter
HGI48_RS12475	HGI48_RS12475	1	NZ_CP051429	2728919	2729974	-		TIGR01620 family protein
HGI48_RS12480	HGI48_RS12480	1	NZ_CP051429	2729971	2731386	-		YcjX family protein
HGI48_RS12485	HGI48_RS12485	1	NZ_CP051429	2731617	2731976	-		envelope stress response membrane protein PspC
HGI48_RS12490	HGI48_RS12490	1	NZ_CP051429	2731976	2732206	-		envelope stress response membrane protein PspB
HGI48_RS12495	HGI48_RS12495	1	NZ_CP051429	2732270	2732935	-		phage shock protein PspA
HGI48_RS12500	HGI48_RS12500	1	NZ_CP051429	2733156	2734187	+		phage shock protein operon transcriptional activator
HGI48_RS12505	HGI48_RS12505	1	NZ_CP051429	2734275	2735987	+		peptide ABC transporter substrate-binding protein SapA
HGI48_RS12510	HGI48_RS12510	1	NZ_CP051429	2735984	2736949	+		peptide ABC transporter permease SapB
HGI48_RS12515	HGI48_RS12515	1	NZ_CP051429	2736936	2737826	+		peptide ABC transporter permease SapC
HGI48_RS12520	HGI48_RS12520	1	NZ_CP051429	2737845	2738837	+		peptide ABC transporter ATP-binding protein SapD
HGI48_RS12525	HGI48_RS12525	1	NZ_CP051429	2738837	2739652	+		peptide ABC transporter ATP-binding protein SapF
HGI48_RS12530	HGI48_RS12530	1	NZ_CP051429	2739842	2740633	+		enoyl-ACP reductase FabI
HGI48_RS12535	HGI48_RS12535	1	NZ_CP051429	2740989	2741195	+		hypothetical protein
HGI48_RS12540	HGI48_RS12540	1	NZ_CP051429	2741182	2741655	+		DUF2335 domain-containing protein
HGI48_RS12545	HGI48_RS12545	1	NZ_CP051429	2741796	2743727	+		exoribonuclease II
HGI48_RS12550	HGI48_RS12550	1	NZ_CP051429	2743831	2744748	+		aldo/keto reductase
HGI48_RS12555	HGI48_RS12555	1	NZ_CP051429	2745074	2747140	+		carbon starvation protein A
HGI48_RS12560	HGI48_RS12560	1	NZ_CP051429	2747242	2748258	-		2-keto-3-deoxygluconate transporter
HGI48_RS12565	HGI48_RS12565	1	NZ_CP051429	2748644	2749339	-		L-ribulose-5-phosphate 4-epimerase
HGI48_RS12570	HGI48_RS12570	1	NZ_CP051429	2749689	2749904	+		osmotically-inducible lipoprotein OsmB
HGI48_RS12575	HGI48_RS12575	1	NZ_CP051429	2750026	2750352	-		stress response translation initiation inhibitor YciH
HGI48_RS12580	HGI48_RS12580	1	NZ_CP051429	2750352	2751119	-		orotidine-5'-phosphate decarboxylase
HGI48_RS12585	HGI48_RS12585	1	NZ_CP051429	2751272	2752441	-		lipopolysaccharide assembly protein LapB
HGI48_RS12590	HGI48_RS12590	1	NZ_CP051429	2752453	2752761	-		LapA family protein
HGI48_RS12595	HGI48_RS12595	1	NZ_CP051429	2753004	2753846	-		phosphatidylglycerophosphatase B
HGI48_RS12600	HGI48_RS12600	1	NZ_CP051429	2754102	2754695	+		GTP cyclohydrolase II
HGI48_RS12605	HGI48_RS12605	1	NZ_CP051429	2754736	2756355	-		oligopeptide ABC transporter substrate-binding protein OppA
HGI48_RS12610	HGI48_RS12610	1	NZ_CP051429	2756675	2759356	-		aconitate hydratase AcnA
HGI48_RS12615	HGI48_RS12615	1	NZ_CP051429	2759813	2760427	+		glutathione transferase GstA
HGI48_RS12620	HGI48_RS12620	1	NZ_CP051429	2760502	2761362	-		pyridoxal kinase PdxY
HGI48_RS12625	HGI48_RS12625	1	NZ_CP051429	2761553	2762830	-		tyrosine--tRNA ligase
HGI48_RS12630	HGI48_RS12630	1	NZ_CP051429	2762968	2763630	-		pyridoxamine 5'-phosphate oxidase
HGI48_RS12635	HGI48_RS12635	1	NZ_CP051429	2763836	2764159	-		MliC family protein
HGI48_RS12640	HGI48_RS12640	1	NZ_CP051429	2764266	2765378	-		anhydro-N-acetylmuramic acid kinase
HGI48_RS12645	HGI48_RS12645	1	NZ_CP051429	2765723	2766190	+		glycine zipper 2TM domain-containing protein
HGI48_RS12650	HGI48_RS12650	1	NZ_CP051429	2766761	2767198	-		transcriptional regulator SlyA
HGI48_RS12655	HGI48_RS12655	1	NZ_CP051429	2767372	2767611	-		DUF1289 domain-containing protein
HGI48_RS12660	HGI48_RS12660	1	NZ_CP051429	2767874	2768281	+		lactoylglutathione lyase
HGI48_RS12665	HGI48_RS12665	1	NZ_CP051429	2768412	2769107	+		ribonuclease T
HGI48_RS12670	HGI48_RS12670	1	NZ_CP051429	2769217	2769567	-		Grx4 family monothiol glutaredoxin
HGI48_RS12675	HGI48_RS12675	1	NZ_CP051429	2769899	2770900	+		C40 family peptidase
HGI48_RS12680	HGI48_RS12680	1	NZ_CP051429	2771182	2771271	-		YnhF family membrane protein
HGI48_RS12685	HGI48_RS12685	1	NZ_CP051429	2771659	2772684	+		HTH-type transcriptional repressor PurR
HGI48_RS12690	HGI48_RS12690	1	NZ_CP051429	2773084	2774235	+		cyclopropane fatty acyl phospholipid synthase
HGI48_RS12695	HGI48_RS12695	1	NZ_CP051429	2774355	2775008	-		riboflavin synthase subunit alpha
HGI48_RS12700	HGI48_RS12700	1	NZ_CP051429	2775345	2776718	+		MATE family efflux transporter
HGI48_RS12705	HGI48_RS12705	5	NZ_CP051429	2776880	2776956	+		tRNA-Val
HGI48_RS12710	HGI48_RS12710	1	NZ_CP051429	2777201	2777662	-		MarR family transcriptional regulator
HGI48_RS12715	HGI48_RS12715	1	NZ_CP051429	2777910	2778917	+		aldo/keto reductase
HGI48_RS12720	HGI48_RS12720	1	NZ_CP051429	2779262	2779588	-		EthD family reductase
HGI48_RS12725	HGI48_RS12725	1	NZ_CP051429	2779932	2780843	+		LysR family transcriptional regulator
HGI48_RS12730	HGI48_RS12730	1	NZ_CP051429	2780844	2781962	-		alkene reductase
HGI48_RS12735	HGI48_RS12735	1	NZ_CP051429	2782144	2783211	-		electron transporter RnfD
HGI48_RS12740	HGI48_RS12740	7	NZ_CP051429	2783607	2783720	-		hypothetical protein
HGI48_RS12745	HGI48_RS12745	1	NZ_CP051429	2783861	2784190	+		hypothetical protein
HGI48_RS12750	HGI48_RS12750	1	NZ_CP051429	2784456	2784803	-		HNH nuclease family protein
HGI48_RS12755	HGI48_RS12755	7	NZ_CP051429	2784946	2785200	+		IS30 family transposase
HGI48_RS12760	HGI48_RS12760	5	NZ_CP051429	2785379	2785455	+		tRNA-Val
HGI48_RS12765	HGI48_RS12765	1	NZ_CP051429	2785642	2786490	-		MFS transporter
HGI48_RS12770	HGI48_RS12770	1	NZ_CP051429	2786770	2787144	-		DUF1471 domain-containing protein
HGI48_RS12775	HGI48_RS12775	1	NZ_CP051429	2787334	2787750	+		hypothetical protein
HGI48_RS12780	HGI48_RS12780	1	NZ_CP051429	2788040	2789224	-		esterase family protein
HGI48_RS12785	HGI48_RS12785	1	NZ_CP051429	2789280	2790896	-		carbohydrate porin
HGI48_RS12790	HGI48_RS12790	1	NZ_CP051429	2791067	2792464	-		6-phospho-beta-glucosidase
HGI48_RS12795	HGI48_RS12795	1	NZ_CP051429	2792497	2794392	-		PTS beta-glucoside transporter subunit IIABC
HGI48_RS12800	HGI48_RS12800	1	NZ_CP051429	2794686	2795537	-		transcriptional antiterminator BglG
HGI48_RS12805	HGI48_RS12805	1	NZ_CP051429	2796229	2797641	+		pyruvate kinase PykF
HGI48_RS12810	HGI48_RS12810	1	NZ_CP051429	2797949	2798185	+		major outer membrane lipoprotein
HGI48_RS12815	HGI48_RS12815	1	NZ_CP051429	2798440	2799438	-		L,D-transpeptidase family protein
HGI48_RS12820	HGI48_RS12820	1	NZ_CP051429	2799681	2800097	-		cysteine desulfuration protein SufE
HGI48_RS12825	HGI48_RS12825	1	NZ_CP051429	2800137	2801378	-		cysteine desulfurase SufS
HGI48_RS12830	HGI48_RS12830	1	NZ_CP051429	2801432	2802724	-		Fe-S cluster assembly protein SufD
HGI48_RS12835	HGI48_RS12835	1	NZ_CP051429	2802699	2803445	-		Fe-S cluster assembly ATPase SufC
HGI48_RS12840	HGI48_RS12840	1	NZ_CP051429	2803534	2805033	-		Fe-S cluster assembly protein SufB
HGI48_RS12845	HGI48_RS12845	1	NZ_CP051429	2805048	2805419	-		Fe-S cluster assembly scaffold SufA
HGI48_RS12850	HGI48_RS12850	1	NZ_CP051429	2805986	2806387	+		hypothetical protein
HGI48_RS12855	HGI48_RS12855	1	NZ_CP051429	2806465	2806887	-		hotdog fold thioesterase
HGI48_RS12860	HGI48_RS12860	1	NZ_CP051429	2806887	2809946	-		FAD-binding oxidoreductase
HGI48_RS12865	HGI48_RS12865	1	NZ_CP051429	2810285	2811388	+		AI-2E family transporter YdiK
HGI48_RS12875	HGI48_RS12875	1	NZ_CP051429	2811909	2814287	-		phosphoenolpyruvate synthase
HGI48_RS12880	HGI48_RS12880	1	NZ_CP051429	2814594	2815415	+		kinase/pyrophosphorylase
HGI48_RS12885	HGI48_RS12885	1	NZ_CP051429	2815505	2815672	-		ribosome modulation factor
HGI48_RS12890	HGI48_RS12890	1	NZ_CP051429	2815976	2816539	-		membrane integrity-associated transporter subunit PqiC
HGI48_RS12895	HGI48_RS12895	1	NZ_CP051429	2816536	2818182	-		intermembrane transport protein PqiB
HGI48_RS12900	HGI48_RS12900	1	NZ_CP051429	2818169	2819437	-		membrane integrity-associated transporter subunit PqiA
HGI48_RS12905	HGI48_RS12905	1	NZ_CP051429	2819617	2821551	-		ABC transporter ATP-binding protein
HGI48_RS12910	HGI48_RS12910	1	NZ_CP051429	2821557	2823683	-		bifunctional 23S rRNA (guanine(2069)-N(7))-methyltransferase RlmK/23S rRNA (guanine(2445)-N(2))-methyltransferase RlmL
HGI48_RS12915	HGI48_RS12915	1	NZ_CP051429	2823866	2824969	+		YcbX family protein
HGI48_RS12920	HGI48_RS12920	1	NZ_CP051429	2825071	2825625	-		cell division protein ZapC
HGI48_RS12925	HGI48_RS12925	1	NZ_CP051429	2825943	2826950	-		quinone-dependent dihydroorotate dehydrogenase
HGI48_RS12930	HGI48_RS12930	1	NZ_CP051429	2827274	2827828	+		NADPH-dependent FMN reductase
HGI48_RS12935	HGI48_RS12935	1	NZ_CP051429	2827859	2828818	+		sulfonate ABC transporter substrate-binding protein
HGI48_RS12940	HGI48_RS12940	1	NZ_CP051429	2828848	2829996	+		FMNH2-dependent alkanesulfonate monooxygenase
HGI48_RS12945	HGI48_RS12945	1	NZ_CP051429	2830007	2830798	+		aliphatic sulfonate ABC transporter permease SsuC
HGI48_RS12950	HGI48_RS12950	1	NZ_CP051429	2830795	2831586	+		aliphatic sulfonates ABC transporter ATP-binding protein
HGI48_RS12955	HGI48_RS12955	1	NZ_CP051429	2831691	2834306	-		aminopeptidase N
HGI48_RS12960	HGI48_RS12960	1	NZ_CP051429	2835002	2836207	+		nicotinate phosphoribosyltransferase
HGI48_RS12965	HGI48_RS12965	1	NZ_CP051429	2836385	2837785	+		asparagine--tRNA ligase
HGI48_RS12970	HGI48_RS12970	1	NZ_CP051429	2838087	2839187	+		porin
HGI48_RS12975	HGI48_RS12975	1	NZ_CP051429	2839720	2840823	+		porin
HGI48_RS12980	HGI48_RS12980	1	NZ_CP051429	2840953	2841333	-		hypothetical protein
HGI48_RS12985	HGI48_RS12985	1	NZ_CP051429	2841507	2842586	+		porin
HGI48_RS12990	HGI48_RS12990	1	NZ_CP051429	2842777	2843967	+		aspartate/tyrosine/aromatic aminotransferase
HGI48_RS12995	HGI48_RS12995	1	NZ_CP051429	2844056	2844694	-		MBL fold metallo-hydrolase
HGI48_RS13000	HGI48_RS13000	1	NZ_CP051429	2844760	2845308	-		YcbK family protein
HGI48_RS13005	HGI48_RS13005	1	NZ_CP051429	2845508	2847196	-		L,D-transpeptidase
HGI48_RS13010	HGI48_RS13010	1	NZ_CP051429	2847561	2849012	-		YdiU family protein
HGI48_RS13015	HGI48_RS13015	1	NZ_CP051429	2849292	2850026	-		EAL domain-containing protein
HGI48_RS13020	HGI48_RS13020	1	NZ_CP051429	2850522	2850986	-		C40 family peptidase
HGI48_RS13025	HGI48_RS13025	1	NZ_CP051429	2851258	2852031	-		vitamin B12 ABC transporter ATP-binding protein BtuD
HGI48_RS13030	HGI48_RS13030	1	NZ_CP051429	2852034	2852585	-		glutathione peroxidase
HGI48_RS13035	HGI48_RS13035	1	NZ_CP051429	2852661	2853662	-		vitamin B12 ABC transporter permease BtuC
HGI48_RS13040	HGI48_RS13040	1	NZ_CP051429	2853968	2854222	+		hypothetical protein
HGI48_RS13045	HGI48_RS13045	1	NZ_CP051429	2854214	2855044	-		NAD-dependent protein deacylase
HGI48_RS13050	HGI48_RS13050	1	NZ_CP051429	2855242	2856489	-		lipoprotein-releasing ABC transporter permease subunit LolE
HGI48_RS13055	HGI48_RS13055	1	NZ_CP051429	2856486	2857193	-		lipoprotein-releasing ABC transporter ATP-binding protein LolD
HGI48_RS13060	HGI48_RS13060	1	NZ_CP051429	2857186	2858388	-		lipoprotein-releasing ABC transporter permease subunit LolC
HGI48_RS13065	HGI48_RS13065	1	NZ_CP051429	2858517	2861969	+		transcription-repair coupling factor
HGI48_RS13070	HGI48_RS13070	1	NZ_CP051429	2862146	2863651	+		EAL domain-containing protein
HGI48_RS13075	HGI48_RS13075	1	NZ_CP051429	2863775	2865124	+		molecular chaperone
HGI48_RS13080	HGI48_RS13080	1	NZ_CP051429	2865179	2865994	-		arylamine N-acetyltransferase
HGI48_RS13085	HGI48_RS13085	1	NZ_CP051429	2866170	2868545	-		glycoside hydrolase family 31 protein
HGI48_RS13090	HGI48_RS13090	1	NZ_CP051429	2868574	2869872	-		MFS transporter
HGI48_RS13095	HGI48_RS13095	1	NZ_CP051429	2870176	2871249	+		LacI family DNA-binding transcriptional regulator
HGI48_RS13100	HGI48_RS13100	1	NZ_CP051429	2871348	2871887	-		glycine zipper 2TM domain-containing protein
HGI48_RS13105	HGI48_RS13105	1	NZ_CP051429	2872248	2873555	-		NAD(P)/FAD-dependent oxidoreductase
HGI48_RS13110	HGI48_RS13110	1	NZ_CP051429	2873852	2874394	-		alpha/beta hydrolase
HGI48_RS13115	HGI48_RS13115	1	NZ_CP051429	2874430	2875455	-		beta-N-acetylhexosaminidase
HGI48_RS13120	HGI48_RS13120	1	NZ_CP051429	2875496	2876350	-		phosphotransferase
HGI48_RS13125	HGI48_RS13125	1	NZ_CP051429	2876328	2876921	-		penicillin-binding protein activator LpoB
HGI48_RS13130	HGI48_RS13130	1	NZ_CP051429	2876943	2877326	-		DUF1425 domain-containing protein
HGI48_RS13135	HGI48_RS13135	1	NZ_CP051429	2877334	2877684	-		purine nucleoside phosphoramidase
HGI48_RS13140	HGI48_RS13140	1	NZ_CP051429	2877798	2878859	-		malate/lactate/ureidoglycolate dehydrogenase
HGI48_RS13145	HGI48_RS13145	1	NZ_CP051429	2879156	2880589	-		PTS glucose transporter subunit IIBC
HGI48_RS13150	HGI48_RS13150	1	NZ_CP051429	2880907	2881701	-		metal-dependent hydrolase
HGI48_RS13155	HGI48_RS13155	1	NZ_CP051429	2881721	2882731	-		DNA polymerase III subunit delta'
HGI48_RS13160	HGI48_RS13160	1	NZ_CP051429	2882739	2883383	-		dTMP kinase
HGI48_RS13165	HGI48_RS13165	1	NZ_CP051429	2883373	2884404	-		endolytic transglycosylase MltG
HGI48_RS13170	HGI48_RS13170	1	NZ_CP051429	2884411	2885214	-		aminodeoxychorismate lyase
HGI48_RS13175	HGI48_RS13175	1	NZ_CP051429	2885339	2886577	-		beta-ketoacyl-ACP synthase II
HGI48_RS13180	HGI48_RS13180	1	NZ_CP051429	2886663	2886899	-		acyl carrier protein
HGI48_RS13185	HGI48_RS13185	1	NZ_CP051429	2887054	2887788	-		3-oxoacyl-ACP reductase FabG
HGI48_RS13190	HGI48_RS13190	1	NZ_CP051429	2887802	2888731	-		ACP S-malonyltransferase
HGI48_RS13195	HGI48_RS13195	1	NZ_CP051429	2888751	2889701	-		ketoacyl-ACP synthase III
HGI48_RS13200	HGI48_RS13200	1	NZ_CP051429	2889708	2890754	-		phosphate acyltransferase PlsX
HGI48_RS13205	HGI48_RS13205	1	NZ_CP051429	2890781	2890951	-		50S ribosomal protein L32
HGI48_RS13210	HGI48_RS13210	1	NZ_CP051429	2890968	2891489	-		23S rRNA accumulation protein YceD
HGI48_RS13215	HGI48_RS13215	1	NZ_CP051429	2891650	2892234	+		septum formation inhibitor Maf
HGI48_RS13220	HGI48_RS13220	1	NZ_CP051429	2892309	2893265	-		23S rRNA pseudouridine(955/2504/2580) synthase RluC
HGI48_RS13225	HGI48_RS13225	1	NZ_CP051429	2893844	2896993	+		ribonuclease E
HGI48_RS13230	HGI48_RS13230	1	NZ_CP051429	2897073	2897360	-		antibiotic biosynthesis monooxygenase
HGI48_RS13235	HGI48_RS13235	1	NZ_CP051429	2897541	2898584	+		dihydroorotase
HGI48_RS13240	HGI48_RS13240	1	NZ_CP051429	2898696	2898938	+		DNA damage-inducible protein I
HGI48_RS13245	HGI48_RS13245	1	NZ_CP051429	2899275	2899529	+		biofilm formation regulator BssS
HGI48_RS13250	HGI48_RS13250	1	NZ_CP051429	2899907	2900461	+		cytochrome b
HGI48_RS13255	HGI48_RS13255	1	NZ_CP051429	2900490	2901068	+		YceI family protein
HGI48_RS13260	HGI48_RS13260	1	NZ_CP051429	2901117	2902175	-		rhodanese-related sulfurtransferase
HGI48_RS13265	HGI48_RS13265	1	NZ_CP051429	2902385	2903482	+		NADH:flavin oxidoreductase/NADH oxidase
HGI48_RS13270	HGI48_RS13270	1	NZ_CP051429	2903707	2904627	+		LpxL/LpxP family Kdo(2)-lipid IV(A) lauroyl/palmitoleoyl acyltransferasee
HGI48_RS13275	HGI48_RS13275	1	NZ_CP051429	2904865	2907414	-		glucans biosynthesis glucosyltransferase MdoH
HGI48_RS13280	HGI48_RS13280	1	NZ_CP051429	2907407	2908975	-		glucan biosynthesis protein G
HGI48_RS13285	HGI48_RS13285	1	NZ_CP051429	2909379	2909801	+		DUF2946 domain-containing protein
HGI48_RS13290	HGI48_RS13290	1	NZ_CP051429	2909967	2911469	+		PepSY domain-containing protein
HGI48_RS13295	HGI48_RS13295	1	NZ_CP051429	2911616	2913280	-		MCP four helix bundle domain-containing protein
HGI48_RS13300	HGI48_RS13300	1	NZ_CP051429	2914368	2914643	-		hypothetical protein
HGI48_RS13305	HGI48_RS13305	1	NZ_CP051429	2915238	2915423	+		GhoT/OrtT family toxin
HGI48_RS13310	HGI48_RS13310	1	NZ_CP051429	2915590	2916057	-		macrodomain Ter protein MatP
HGI48_RS13315	HGI48_RS13315	1	NZ_CP051429	2916268	2917998	+		Lon protease family protein
HGI48_RS13320	HGI48_RS13320	1	NZ_CP051429	2918089	2918607	+		bifunctional 3-hydroxydecanoyl-ACP dehydratase/trans-2-decenoyl-ACP isomerase
HGI48_RS13325	HGI48_RS13325	1	NZ_CP051429	2919129	2919767	+		RpiB/LacA/LacB family sugar-phosphate isomerase
HGI48_RS13330	HGI48_RS13330	5	NZ_CP051429	2919951	2920040	+		tRNA-Ser
HGI48_RS13335	HGI48_RS13335	1	NZ_CP051429	2920477	2922081	+		MCP four helix bundle domain-containing protein
HGI48_RS13340	HGI48_RS13340	1	NZ_CP051429	2922151	2922939	-		phosphate starvation-inducible protein PhoH
HGI48_RS13345	HGI48_RS13345	1	NZ_CP051429	2923472	2923984	-		flagella biosynthesis regulatory protein FliZ
HGI48_RS13350	HGI48_RS13350	1	NZ_CP051429	2924039	2924761	-		RNA polymerase sigma factor FliA
HGI48_RS13355	HGI48_RS13355	1	NZ_CP051429	2925140	2926567	-		hypothetical protein
HGI48_RS13360	HGI48_RS13360	1	NZ_CP051429	2926671	2927756	-		FkbM family methyltransferase
HGI48_RS13365	HGI48_RS13365	1	NZ_CP051429	2928073	2929206	-		Gfo/Idh/MocA family oxidoreductase
HGI48_RS13370	HGI48_RS13370	1	NZ_CP051429	2929203	2930384	-		carbamoyl-phosphate synthase small subunit
HGI48_RS13375	HGI48_RS13375	1	NZ_CP051429	2930471	2931595	-		DegT/DnrJ/EryC1/StrS family aminotransferase
HGI48_RS13380	HGI48_RS13380	1	NZ_CP051429	2931723	2935169	-		methyltransferase regulatory domain-containing protein
HGI48_RS13385	HGI48_RS13385	1	NZ_CP051429	2935403	2936245	-		flagellin FliC
HGI48_RS13390	HGI48_RS13390	1	NZ_CP051429	2936912	2938372	+		flagellar filament capping protein FliD
HGI48_RS13395	HGI48_RS13395	1	NZ_CP051429	2938477	2938887	+		flagellar export chaperone FliS
HGI48_RS13400	HGI48_RS13400	1	NZ_CP051429	2938887	2939249	+		flagellar protein FliT
HGI48_RS13405	HGI48_RS13405	1	NZ_CP051429	2939440	2939754	-		flagellar hook-basal body complex protein FliE
HGI48_RS13410	HGI48_RS13410	1	NZ_CP051429	2940087	2941817	+		flagellar M-ring protein FliF
HGI48_RS13415	HGI48_RS13415	1	NZ_CP051429	2941814	2942806	+		flagellar motor switch protein FliG
HGI48_RS13420	HGI48_RS13420	1	NZ_CP051429	2942799	2943536	+		flagellar assembly protein FliH
HGI48_RS13425	HGI48_RS13425	1	NZ_CP051429	2943536	2944906	+		flagellum-specific ATP synthase FliI
HGI48_RS13430	HGI48_RS13430	1	NZ_CP051429	2944915	2945355	+		flagella biosynthesis chaperone FliJ
HGI48_RS13435	HGI48_RS13435	1	NZ_CP051429	2945358	2946689	+		flagellar hook-length control protein FliK
HGI48_RS13440	HGI48_RS13440	1	NZ_CP051429	2946823	2947311	+		flagellar basal body-associated protein FliL
HGI48_RS13445	HGI48_RS13445	1	NZ_CP051429	2947317	2948333	+		flagellar motor switch protein FliM
HGI48_RS13450	HGI48_RS13450	1	NZ_CP051429	2948326	2948742	+		flagellar motor switch protein FliN
HGI48_RS13455	HGI48_RS13455	1	NZ_CP051429	2948742	2949158	+		flagellar biosynthetic protein FliO
HGI48_RS13460	HGI48_RS13460	1	NZ_CP051429	2949155	2949931	+		flagellar type III secretion system pore protein FliP
HGI48_RS13465	HGI48_RS13465	1	NZ_CP051429	2949967	2950236	+		flagellar biosynthesis protein FliQ
HGI48_RS13470	HGI48_RS13470	1	NZ_CP051429	2950239	2951021	+		flagellar type III secretion system protein FliR
HGI48_RS13475	HGI48_RS13475	1	NZ_CP051429	2951197	2952126	-		flagellar hook-associated protein FlgL
HGI48_RS13480	HGI48_RS13480	1	NZ_CP051429	2952159	2954081	-		flagellar hook-associated protein FlgK
HGI48_RS13485	HGI48_RS13485	1	NZ_CP051429	2954203	2955153	-		flagellar assembly peptidoglycan hydrolase FlgJ
HGI48_RS13490	HGI48_RS13490	1	NZ_CP051429	2955153	2956262	-		flagellar basal body P-ring protein FlgI
HGI48_RS13495	HGI48_RS13495	1	NZ_CP051429	2956279	2956995	-		flagellar basal body L-ring protein FlgH
HGI48_RS13500	HGI48_RS13500	1	NZ_CP051429	2957129	2957911	-		flagellar basal-body rod protein FlgG
HGI48_RS13505	HGI48_RS13505	1	NZ_CP051429	2957938	2958693	-		flagellar basal body rod protein FlgF
HGI48_RS13510	HGI48_RS13510	1	NZ_CP051429	2958715	2959914	-		flagellar hook protein FlgE
HGI48_RS13515	HGI48_RS13515	1	NZ_CP051429	2959981	2960652	-		flagellar hook assembly protein FlgD
HGI48_RS13520	HGI48_RS13520	1	NZ_CP051429	2960665	2961069	-		flagellar basal body rod protein FlgC
HGI48_RS13525	HGI48_RS13525	1	NZ_CP051429	2961103	2961522	-		flagellar basal body rod protein FlgB
HGI48_RS13530	HGI48_RS13530	1	NZ_CP051429	2961690	2962358	+		flagellar basal body P-ring formation protein FlgA
HGI48_RS13535	HGI48_RS13535	1	NZ_CP051429	2962503	2962802	+		anti-sigma-28 factor FlgM
HGI48_RS13540	HGI48_RS13540	1	NZ_CP051429	2962807	2963244	+		flagellar export chaperone FlgN
HGI48_RS13545	HGI48_RS13545	1	NZ_CP051429	2963321	2963743	-		flagellar protein FlhE
HGI48_RS13550	HGI48_RS13550	1	NZ_CP051429	2963757	2965844	-		flagellar biosynthesis protein FlhA
